,responsibility_metric,responsibility_column,w_responsibility,capacity_metric,capacity_column,w_capacity,needs_metric,needs_column,w_needs,engagement_metric,engagement_column,w_engagement,country_weight_metric
RUN3878,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Income,GNI,0.5,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN3879,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Income,GNI,0.6,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN3880,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Income,GNI,0.6,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN3881,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Income,GNI,0.6,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN3882,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Income,GNI,0.7,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN3883,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Income,GNI,0.7,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN3884,Cumulative Emissions since 1990,X1990_2024,0.2,Gross National Income,GNI,0.8,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN3885,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.0,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.7,Population_5yr
RUN3886,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.0,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN3887,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.0,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN3888,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.0,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN3889,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.0,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN3890,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.0,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN3891,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.0,Physical Climate Risk (EIB),EIB_PR,0.6,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN3892,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.0,Physical Climate Risk (EIB),EIB_PR,0.7,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN3893,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.1,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN3894,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.1,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN3895,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.1,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN3896,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.1,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN3897,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.1,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN3898,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.1,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN3899,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.1,Physical Climate Risk (EIB),EIB_PR,0.6,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN3900,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.2,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN3901,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.2,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN3902,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.2,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN3903,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.2,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN3904,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.2,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN3905,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.2,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN3906,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.3,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN3907,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.3,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN3908,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.3,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN3909,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.3,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN3910,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.3,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN3911,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.4,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN3912,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.4,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN3913,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.4,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN3914,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.4,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN3915,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.5,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN3916,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.5,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN3917,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.5,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN3918,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.6,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN3919,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.6,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN3920,Cumulative Emissions since 1990,X1990_2024,0.3,Gross National Income,GNI,0.7,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN3921,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Income,GNI,0.0,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN3922,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Income,GNI,0.0,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN3923,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Income,GNI,0.0,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN3924,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Income,GNI,0.0,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN3925,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Income,GNI,0.0,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN3926,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Income,GNI,0.0,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN3927,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Income,GNI,0.0,Physical Climate Risk (EIB),EIB_PR,0.6,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN3928,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Income,GNI,0.1,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN3929,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Income,GNI,0.1,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN3930,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Income,GNI,0.1,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN3931,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Income,GNI,0.1,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN3932,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Income,GNI,0.1,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN3933,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Income,GNI,0.1,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN3934,Cumulative Emissions since 1990,X1990_2024,0.4,Gross National Income,GNI,0.2,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
